gene	adj_pval	log_fc	clone	scores
ARPC1A	4.305718013999968e-97	-0.9379706	G	-21.07156
COPS8	3.97846139691599e-97	-0.8389507	G	-21.075344
CD109	3.7445476205405733e-97	-0.9258008	G	-21.078255
KIF20A	2.6893854103728764e-97	-9.104801	G	-21.093958
BLOC1S1	8.193357368866015e-98	-1.0565587	G	-21.15023
NDUFC2	6.615763196466027e-98	-0.8724047	G	-21.16036
HOMER3	4.0758120010843343e-98	-1.0003287	G	-21.18323
SNX6	3.4391701247305427e-98	-1.0127233	G	-21.19127
GARS	3.2430988635394496e-98	-0.83420604	G	-21.194077
MRPS11	2.815326730772334e-98	-1.2308475	G	-21.200777
LAGE3	2.538649618708783e-98	-1.190568	G	-21.205687
UCHL3	3.792373632241454e-99	-1.108083	G	-21.295
UBE2M	2.8750701988777893e-99	-0.99940884	G	-21.308014
SELENOT	2.3678519246388703e-99	-1.0984031	G	-21.317184
TEX30	2.1320329997452217e-99	-2.0522473	G	-21.322136
PRC1	8.284546813336504e-100	-4.8025084	G	-21.366453
SCARA3	8.108191520733339e-100	-3.2890553	G	-21.367498
COL8A1	4.832591611942858e-100	-8.209463	G	-21.391693
TMEM141	3.986846123134513e-100	-1.2754868	G	-21.400707
MEST	3.2888494591265796e-100	-3.4656117	G	-21.409721
TXNDC9	3.2877613524461643e-100	-1.4347489	G	-21.409779
CBX1	3.108576021594311e-100	-1.0909709	G	-21.412434
POLA2	2.8851571704100766e-100	-3.3580182	G	-21.41595
GNA15	2.8068715605935277e-100	-1.6068734	G	-21.417316
EIF4E2	2.1893313724153536e-100	-1.1242378	G	-21.428932
MCM10	1.6803735417352529e-100	-6.884074	G	-21.441292
PTGFRN	6.972456089226293e-101	-1.06665	G	-21.482231
DYNC1I2	5.610566880221244e-101	-0.9838365	G	-21.492367
SEPHS1	3.305122609746025e-101	-1.4978012	G	-21.517006
GNB4	3.2081165768477724e-101	-1.246538	G	-21.518429
PCYT2	3.1209926405195684e-101	-1.3387425	G	-21.519749
TSPAN5	2.94444765036649e-101	-1.3533796	G	-21.522533
ELOC	2.1103923151646956e-101	-0.9635176	G	-21.538054
VDR	1.3759841672753736e-101	-1.580511	G	-21.557945
CHCHD5	1.2903912982916126e-101	-1.1955138	G	-21.56096
MRPL11	9.86927942694527e-102	-1.0401746	G	-21.57345
HSP90AA1	8.622001061236156e-102	-0.6064323	G	-21.579784
PAXX	5.511077191168094e-102	-1.5050545	G	-21.600555
AAMDC	3.256336907430092e-102	-1.6925036	G	-21.624891
HNRNPA3	2.9283270954331886e-102	-0.64615524	G	-21.629833
C19orf48	2.8917355036820675e-102	-1.0772047	G	-21.630455
NUP37	2.3510592120063145e-102	-1.5272458	G	-21.640045
HAUS1	1.9030703171079498e-102	-1.7809031	G	-21.649834
MRPS18C	1.7283611823835812e-102	-1.127208	G	-21.654314
PLEK2	6.972870404069846e-103	-3.4090135	G	-21.696234
IMMT	6.748171526975775e-103	-1.0462587	G	-21.697783
FOXD1	5.388860226862554e-103	-1.1579064	G	-21.708168
CALM3	4.181117738817697e-103	-1.0413482	G	-21.719873
SH3KBP1	3.683600208359631e-103	-1.1458998	G	-21.725737
FANCD2	3.6552582294670034e-103	-3.861513	G	-21.726133
MYOF	3.053240443189916e-103	-1.0003754	G	-21.734442
TUBB6	2.0570475228234914e-103	-1.024464	G	-21.752653
EID1	1.8078053115646003e-103	-0.8492735	G	-21.75862
GPR153	1.4609887019121444e-103	-2.7178056	G	-21.76843
NANS	9.075237981151254e-104	-1.2070622	G	-21.790289
HES6	8.691715782354024e-104	-2.2182264	G	-21.79231
MRPS12	8.427791939038086e-104	-1.1174364	G	-21.793766
NDUFB11	5.368071922476627e-104	-0.9181318	G	-21.814453
IL1RAP	4.370773965999755e-104	-1.2376966	G	-21.823896
LYAR	2.4275345561461636e-104	-1.2401453	G	-21.850813
RPN2	1.7737978201584438e-104	-0.8734589	G	-21.865223
SYNCRIP	7.549067452863479e-105	-0.843437	G	-21.90422
SNRPF	6.014452102559996e-105	-0.8484786	G	-21.91466
APMAP	5.520954713594215e-105	-1.0878339	G	-21.9186
CISD1	4.973766245391815e-105	-1.0670432	G	-21.923395
GPN3	4.9035133422991214e-105	-1.7533433	G	-21.924088
PLK2	4.711305393579688e-105	-2.3382177	G	-21.925951
BUB3	3.626536634781114e-105	-1.0089092	G	-21.9379
DCPS	1.4159770576568101e-105	-2.2387388	G	-21.980684
RRP36	1.0116337730382367e-105	-1.3295442	G	-21.99603
SGO1	8.871738177245678e-106	-7.2893176	G	-22.00203
SWI5	8.746009558625614e-106	-1.3091347	G	-22.002722
MT1E	7.146490182207959e-106	-0.70541257	G	-22.011923
IVNS1ABP	3.978103184156506e-106	-1.21876	G	-22.03851
PMVK	3.3367082593689777e-106	-1.2684186	G	-22.046515
PMF1	2.8196726373921853e-106	-1.8919814	G	-22.054178
POC1A	2.7179361089536183e-106	-4.887085	G	-22.055883
OSTC	1.9134305587330498e-106	-0.8529481	G	-22.071802
LRR1	1.7176415900414198e-106	-2.8543422	G	-22.07677
MIS18A	1.0449423104871038e-106	-2.1294134	G	-22.099268
TEX2	1.0053007662570018e-106	-1.3829288	G	-22.101059
DCTN3	7.772615679368495e-107	-1.0814323	G	-22.112717
POLE3	6.899971466533179e-107	-1.168121	G	-22.118134
HIST1H1E	2.573873842184626e-107	-3.866508	G	-22.16267
AC004816.1	1.4618458664575502e-107	-3.0842144	G	-22.188173
GALE	1.4324377288463822e-107	-1.6386604	G	-22.18913
MRPS21	1.3801309885941425e-107	-0.94744235	G	-22.190847
ITGB1BP1	1.3048906249276043e-107	-1.1705552	G	-22.193413
FADS2	8.225236569451212e-108	-3.3939157	G	-22.2142
TMA7	1.7595503959050964e-108	-0.68623006	G	-22.283506
ATRAID	6.671623410249922e-109	-1.0513374	G	-22.326984
COPE	2.69307237442327e-109	-0.9803442	G	-22.367542
NSG1	1.6214995066790487e-109	-4.228445	G	-22.390257
VRK1	1.4969326158206982e-109	-2.3983939	G	-22.393864
ACTL6A	9.196678271417996e-110	-1.2643937	G	-22.415607
ECHS1	5.977072459707297e-110	-1.0694317	G	-22.43483
DCTPP1	4.8601681492942274e-110	-1.3057096	G	-22.444073
TRA2B	4.481725297196679e-110	-1.0233787	G	-22.447721
PKIB	4.038405683674377e-110	-7.3706493	G	-22.452396
UBE2L3	2.1042415283500733e-110	-1.024963	G	-22.481443
GTF2A2	9.629308917988854e-111	-1.1009951	G	-22.516165
CCDC18	6.004749845666186e-111	-2.0729	G	-22.537176
GADD45GIP1	1.604747683494489e-111	-0.9455756	G	-22.595627
LHFPL6	1.3155281078899287e-111	-1.6023927	G	-22.604446
FAM83A	9.896120984016924e-112	-3.5953667	G	-22.617056
SEPT10	2.5571349493923306e-112	-1.209761	G	-22.676785
MMP2	2.4811700352601553e-112	-1.2432339	G	-22.678156
PEG10	1.2056494104703863e-112	-1.2598475	G	-22.70994
PPM1G	5.805313210419754e-113	-0.99522895	G	-22.74208
FAM241A	7.228070245319166e-114	-1.4183477	G	-22.83342
ATP5PO	4.244784978099538e-114	-0.90860045	G	-22.856718
CMC2	3.323111587009224e-114	-1.6823717	G	-22.86745
FAM83D	1.767381886817318e-114	-5.8079524	G	-22.895037
TBCB	1.1636073986365936e-114	-1.1249087	G	-22.913294
CAV2	9.967804647212699e-115	-1.0637647	G	-22.920078
CNN3	6.338855007089567e-115	-1.8222674	G	-22.93987
TOR3A	5.826456474596876e-115	-1.542397	G	-22.943583
VPS29	3.970764204382946e-115	-1.076303	G	-22.960302
PHC2	3.4490841964583816e-115	-1.1049207	G	-22.966469
LAMA1	3.3017101863537917e-115	-2.8487613	G	-22.96841
FOSL1	2.4026466705000796e-115	-1.6258606	G	-22.982307
TPGS2	1.8696380205197783e-115	-1.2030225	G	-22.993332
TIMM10	1.0518924933911194e-115	-1.1348385	G	-23.018375
SLC7A11	2.56986358118107e-116	-0.99652547	G	-23.079494
NT5C	2.2847403435286753e-116	-1.141451	G	-23.084623
ITGB3BP	2.009426668294203e-116	-1.553704	G	-23.09022
TWF2	1.9110570971174435e-116	-1.2411401	G	-23.092434
ANAPC15	1.778300616231499e-116	-1.329257	G	-23.09559
MRPL40	1.6710683499456794e-116	-1.1612732	G	-23.098324
FOXC2	1.235168854399315e-116	-1.3241113	G	-23.111425
TMEM14B	1.2333069936531598e-116	-1.112466	G	-23.111536
ABHD5	9.953220043282957e-117	-1.2756009	G	-23.120836
TRAPPC4	5.980613535137661e-117	-1.1749686	G	-23.142906
KRT5	4.032885739232661e-117	-0.91705364	G	-23.159939
SPATS2	2.845132526933951e-117	-1.5276834	G	-23.175014
TXNL1	2.409758328008131e-118	-1.1241524	G	-23.281279
TCF19	1.3127060077859398e-118	-4.231728	G	-23.307352
RUVBL1	8.429442460426234e-119	-1.156632	G	-23.326359
BUB1B	5.719508780204985e-119	-5.944226	G	-23.342995
BRI3BP	5.576110899792908e-119	-1.8584763	G	-23.344126
ELOVL5	4.134162265317158e-119	-1.2673868	G	-23.35696
COL4A6	1.6011521688622806e-119	-1.4609724	G	-23.397509
SC5D	9.27288011680764e-120	-1.5047151	G	-23.420843
PGD	3.684004723569895e-120	-1.2562808	G	-23.460197
SESN3	2.6967811387897574e-120	-1.3187406	G	-23.473557
TIMELESS	1.6119099261109736e-120	-2.719847	G	-23.495522
BZW2	9.353800402910513e-121	-1.1882341	G	-23.51872
PSMC4	1.6966892837396204e-121	-1.1749296	G	-23.5912
MPHOSPH6	1.1957669522213247e-121	-1.2659476	G	-23.606045
NSDHL	5.116284557750071e-122	-1.7335166	G	-23.642006
NEK2	2.641418498398627e-122	-7.453767	G	-23.669949
TRIM28	1.9340823663837088e-122	-1.0347612	G	-23.683136
TUBG1	1.751936028683183e-122	-1.5766253	G	-23.68735
EPRS	1.2228804019700219e-122	-0.9119155	G	-23.70254
SAP30	1.116611571661043e-122	-1.610978	G	-23.706413
SRA1	1.04445469048023e-122	-1.774113	G	-23.709272
DUSP6	1.0099320269566618e-122	-1.1521829	G	-23.710732
ENC1	3.287905987072965e-123	-2.8962004	G	-23.758022
AKR1C2	2.0387838520909673e-123	-2.5142248	G	-23.77814
SRGN	1.244462096494266e-123	-2.1155698	G	-23.798899
ARPC3	6.692853498955881e-124	-0.9114675	G	-23.824947
ATAD5	5.087717015591017e-124	-3.3124917	G	-23.83648
FAP	2.6085792491558003e-124	-4.160985	G	-23.864483
XRCC6	2.5104739661822394e-124	-0.92652535	G	-23.866133
FAM3C	1.137769374637783e-124	-1.154456	G	-23.899258
ANXA3	4.936291277652307e-125	-2.7154636	G	-23.934156
HIST1H1C	4.37135690832536e-125	-2.3415346	G	-23.93927
MYBL2	4.107308396549136e-125	-7.880082	G	-23.941914
ARL4A	2.722496071680186e-125	-1.405705	G	-23.959099
UGP2	2.1852596874724918e-125	-1.1712552	G	-23.968302
CDT1	1.2988476168557146e-125	-4.945023	G	-23.990051
SHMT1	1.242543192084906e-125	-1.6051391	G	-23.991941
MRPL47	1.1523038435311352e-125	-1.3463051	G	-23.995125
VEGFC	4.373434751896382e-126	-1.651489	G	-24.03544
CSF3	3.911670263318389e-126	-1.7512292	G	-24.040121
LSS	1.7738193797934003e-126	-1.2283622	G	-24.072985
IER3	1.2464615163650793e-126	-1.2133485	G	-24.087656
CDKN2A	9.224745310575763e-127	-1.0026695	G	-24.10022
ADRM1	9.12244780349382e-127	-1.1312988	G	-24.100727
BANF1	6.420556448959232e-127	-1.0700912	G	-24.115364
VBP1	6.099837521270405e-127	-1.396926	G	-24.11753
PPA2	4.1495659889239864e-127	-1.428639	G	-24.133564
CHCHD1	2.593607315676143e-127	-1.1724459	G	-24.153042
NTM	1.7053939153212237e-127	-7.9657845	G	-24.17041
KRT18	1.1003170721636343e-127	-1.1109653	G	-24.188549
SPDL1	9.064138194687975e-128	-2.5907023	G	-24.196594
COL4A2	5.436588830305141e-128	-2.2044027	G	-24.217722
MGME1	2.926320490336143e-128	-2.0585537	G	-24.243288
NUDT15	1.533379041664326e-128	-2.2433877	G	-24.269932
ETV1	7.998527737093431e-129	-2.1692889	G	-24.296732
SRSF9	7.706263018397608e-129	-1.0250186	G	-24.29831
HIF1A	3.853650568573242e-129	-1.0535375	G	-24.32681
GADD45B	1.7907531060229902e-129	-2.1606417	G	-24.358334
DESI2	1.687672745182009e-129	-1.3645867	G	-24.36081
MDH1	1.5496014769084068e-130	-1.1551313	G	-24.458567
MRPL17	1.2012426184937392e-130	-1.391035	G	-24.469004
EIF5	7.791328795616716e-131	-1.0533695	G	-24.486708
C3orf14	6.39308230946527e-131	-2.0736852	G	-24.494864
FBXO5	4.505819927778402e-131	-3.1818662	G	-24.509165
NIFK	3.060789329830801e-131	-1.1797819	G	-24.524958
MZT1	1.169586654855317e-131	-1.4889588	G	-24.56418
COQ2	1.0333937246169196e-131	-2.6195688	G	-24.569258
EMP2	8.7457638296111e-132	-3.5292206	G	-24.576084
NUDCD2	8.230610279274845e-132	-1.3645887	G	-24.578596
TRIM7	6.322291753081484e-133	-1.809072	G	-24.682667
RBBP7	3.5263040719581125e-133	-1.1441848	G	-24.706316
ESCO2	2.2462346098105654e-133	-7.1335278	G	-24.724627
LPCAT2	1.8811333857407192e-133	-1.4198022	G	-24.731834
PSMA5	1.075146282663351e-133	-1.1465479	G	-24.754454
MND1	8.440576176318203e-134	-7.5768843	G	-24.764257
CPA4	6.919528332760078e-134	-2.4797823	G	-24.772314
OXCT1	5.432742527090212e-134	-1.5013199	G	-24.782108
GGCT	3.469889169107046e-134	-1.3822907	G	-24.800209
WDHD1	2.833074298563682e-134	-3.3625174	G	-24.808418
IFI27L2	2.550720359054945e-134	-1.1591066	G	-24.812689
TSEN34	2.034398226359702e-135	-1.371437	G	-24.914324
ATP6V1D	3.599221671994309e-136	-1.350524	G	-24.983824
COX5B	1.623054335705233e-136	-1.0065912	G	-25.015676
DNER	1.343248092798293e-137	-1.2508708	G	-25.115072
SUPT16H	3.176014456629546e-138	-1.1297399	G	-25.17238
PXMP2	2.708967309620129e-138	-2.1421912	G	-25.178736
MMAB	2.4003652332949286e-138	-1.4022896	G	-25.183624
REEP3	1.9283503011139275e-138	-1.2821572	G	-25.19235
GLRX2	9.75595401613636e-139	-1.4794903	G	-25.219387
CTSC	6.6956694310578486e-139	-1.238833	G	-25.234333
SNRPA1	6.266210742949343e-139	-1.5480828	G	-25.237001
SERINC2	4.855688470898981e-139	-0.99620146	G	-25.247137
TOMM40	2.2436899422886538e-139	-1.2999533	G	-25.277697
C1GALT1	1.1025806572363294e-139	-1.2834606	G	-25.30579
LAMTOR2	6.38142862829406e-140	-1.2459462	G	-25.327452
DOCK4	4.784201705116376e-140	-2.1067069	G	-25.338947
HNRNPD	3.5108410104734283e-140	-0.95956033	G	-25.351233
DTL	2.760419281255118e-140	-6.205137	G	-25.360748
EMC9	1.2313176731549363e-140	-3.0856667	G	-25.39256
ARSJ	3.8450071008921607e-141	-2.0702999	G	-25.438332
UBE2N	3.8383723432339224e-141	-1.2734438	G	-25.438446
MRPL52	9.374978276496037e-142	-1.1601924	G	-25.493809
ITM2B	7.525416555519198e-142	-0.9437245	G	-25.50246
EZH2	5.168706693811311e-142	-2.581805	G	-25.517212
UBE2E3	5.065394749199285e-142	-1.2252897	G	-25.51805
MCM4	2.0270869032863407e-142	-1.7852939	G	-25.553907
MRPL27	1.61980839123275e-142	-1.3470294	G	-25.562716
PDLIM7	1.3838189831062646e-142	-1.7377656	G	-25.568962
HPRT1	4.981555932338654e-143	-1.3988352	G	-25.608875
GAS6	1.9253063985998513e-143	-1.177831	G	-25.64601
IGFBP6	1.8554481369517622e-143	-1.8632114	G	-25.647497
MIF	1.1318157104114097e-143	-1.2551545	G	-25.66678
MICA	6.462511178997456e-144	-1.9223987	G	-25.68862
SNCA	1.4763929498838973e-144	-1.3110708	G	-25.746038
SSNA1	6.50835439727106e-145	-1.3673329	G	-25.777834
DKK3	4.3929584201379676e-145	-1.1618758	G	-25.793102
NAPRT	3.520131151855932e-146	-2.0301988	G	-25.890823
CENPN	3.4027576676400064e-146	-4.578513	G	-25.892178
MCM5	2.4562212520929574e-146	-3.0429816	G	-25.904795
SFN	2.222323516384743e-146	-1.1830621	G	-25.908699
ASCC3	1.475222522695621e-146	-1.3619605	G	-25.924534
WDR18	1.281312383736116e-146	-1.387899	G	-25.93001
MRPL18	1.010445488348379e-146	-1.3220878	G	-25.939201
BCL2L12	7.6845727510684e-147	-2.5740104	G	-25.949785
CDCA4	6.450384800491554e-147	-1.7130048	G	-25.95657
SPCS1	5.373063564868996e-147	-1.0686992	G	-25.963646
ITGA2	3.1797121107210416e-147	-2.004535	G	-25.983864
PARP1	2.0081384161080825e-147	-1.2826103	G	-26.001566
CYB5B	5.759805930776089e-148	-1.2899665	G	-26.049532
MRPL15	2.8702450751147014e-148	-1.3956962	G	-26.076265
FHL2	7.186785769997486e-149	-1.3347365	G	-26.129333
MCM2	7.1467790272829975e-149	-2.7171893	G	-26.129595
ST3GAL5	2.6016535074336446e-149	-3.4704368	G	-26.168232
TCTEX1D2	2.16927741886609e-149	-1.5961332	G	-26.175215
PLS3	1.7867142356685349e-149	-1.2645466	G	-26.182663
SNRPA	1.3370562012164668e-149	-1.6001602	G	-26.193766
SLPI	1.2275222550818357e-150	-1.7911009	G	-26.284792
MRPL22	6.61995897232472e-151	-1.7214533	G	-26.308336
NDUFS6	5.653091655391895e-151	-1.0938346	G	-26.314377
PPIH	1.9029898935974663e-151	-1.8629922	G	-26.35571
CENPX	1.6313419831998492e-151	-1.5240778	G	-26.361593
CDC45	5.0524747004867715e-152	-7.6204348	G	-26.406004
POLR2H	3.4374224833151992e-152	-1.3828304	G	-26.420614
AP001453.2	1.871632744812054e-152	-1.7492068	G	-26.443678
PDCD5	6.291674609186069e-153	-1.0165874	G	-26.484911
TP53I3	2.3758696647331703e-153	-3.0443122	G	-26.521652
METTL5	1.7307337537761854e-153	-1.36922	G	-26.533676
CENPA	1.2935877244743784e-153	-5.911729	G	-26.54468
TTK	7.272979840736446e-154	-6.3170123	G	-26.566383
GTSE1	7.193783884417794e-154	-7.0045457	G	-26.566843
HSD17B10	1.8971956453560927e-154	-1.3092904	G	-26.616943
AP2M1	1.197701420068605e-154	-1.0878484	G	-26.634245
CIT	1.1143527766235115e-154	-5.2455034	G	-26.636997
DNAJC15	1.8664864343417284e-155	-1.2916605	G	-26.703949
DECR1	1.1490262122452013e-155	-1.6967517	G	-26.722134
MGST3	6.537328146866091e-156	-1.1866466	G	-26.74325
ATP5F1C	4.0498886285022896e-156	-1.223595	G	-26.761173
BUB1	2.7581432759621434e-156	-6.8656607	G	-26.775553
COMMD1	1.1224364598962171e-156	-1.9282842	G	-26.809113
HNRNPDL	9.25636958744505e-157	-0.9934826	G	-26.816341
TPM3	6.383235165602377e-157	-1.0848616	G	-26.830276
NCAPD3	3.016863148838216e-157	-2.6833835	G	-26.858255
CDC6	2.4811017514318127e-157	-3.4586992	G	-26.865572
EBNA1BP2	1.1518297152109197e-157	-1.236916	G	-26.89428
CDCA2	5.774570239354297e-158	-3.6537104	G	-26.919956
BARD1	3.4938765646591648e-158	-3.1136997	G	-26.938637
LMNB1	2.2988894840775836e-158	-5.316416	G	-26.9542
RDX	1.6780651628419865e-158	-1.23615	G	-26.96591
SLC26A2	7.698173243089633e-159	-1.2307028	G	-26.994852
PDAP1	1.970771903455482e-159	-1.2011226	G	-27.04536
CLIC1	1.424863273861196e-159	-0.90045667	G	-27.057384
TPM2	9.643928889882529e-160	-1.1779344	G	-27.071838
USP1	9.362893590779817e-160	-1.5054488	G	-27.072979
MTHFD2	8.440968246082584e-160	-1.0494123	G	-27.076853
NDUFA12	2.8186038084035957e-160	-1.2013743	G	-27.117327
CITED4	1.2126464308807874e-160	-2.634639	G	-27.14842
PRMT1	5.8559891207940775e-161	-1.2104315	G	-27.175285
ATOX1	2.4497699704819564e-161	-1.1561793	G	-27.207342
TMEM106C	2.3699189769970607e-161	-2.2567346	G	-27.208609
LSM2	1.4482011023560563e-161	-1.3990855	G	-27.22673
PON2	7.881409681601936e-162	-1.7056577	G	-27.249088
ITGAV	3.9431512963778665e-162	-1.3884135	G	-27.274508
CENPU	1.0954554079888022e-162	-5.1517744	G	-27.321415
ETHE1	4.75885978015683e-163	-1.4357865	G	-27.351974
KIF22	3.9823718425155535e-163	-2.3746917	G	-27.358528
CARHSP1	3.2044704632117316e-163	-1.9882894	G	-27.36651
CENPH	2.796885688878249e-163	-3.2764575	G	-27.371525
KIF4A	1.4658375839408047e-163	-7.477759	G	-27.39514
SPARC	5.546786279021203e-164	-1.2458018	G	-27.430593
CIP2A	9.410722991954686e-165	-3.3541703	G	-27.495203
DLK2	8.667541678778874e-165	-3.991036	G	-27.498344
GPX8	6.705647340671025e-165	-1.537826	G	-27.507715
EPHA2	5.748362328704115e-165	-1.6771477	G	-27.513357
DCUN1D5	3.799002214736865e-165	-1.4602836	G	-27.528439
CTGF	3.252069985202388e-165	-2.3254957	G	-27.534128
PNP	1.8981916212627856e-165	-2.0632946	G	-27.553701
NCAPD2	1.4921649866760717e-165	-2.2834508	G	-27.562473
SRP14	1.4669058413312692e-165	-0.8412665	G	-27.563145
NRG1	7.082313723797945e-166	-2.4136314	G	-27.58972
MRPL13	6.48699885677866e-166	-1.495797	G	-27.59295
LBR	3.7406641304203944e-166	-1.5366346	G	-27.612972
DCXR	1.3080779902504094e-167	-1.7918893	G	-27.734144
CDCA3	1.2377633200586512e-167	-5.5904765	G	-27.736185
ASF1B	9.47338866877591e-168	-6.432351	G	-27.745865
LPIN1	3.319990781372648e-168	-1.3474913	G	-27.783632
DYNLT1	2.560649503199684e-168	-1.3662314	G	-27.793018
RECQL	7.904081579809431e-169	-1.433493	G	-27.835278
PSMB2	5.99715596259554e-169	-1.1891475	G	-27.845285
CACYBP	1.9253920426547557e-169	-1.356511	G	-27.886057
ACOT7	1.0655990511568506e-169	-1.5792035	G	-27.90729
MYH10	1.0379068192291696e-169	-1.3809329	G	-27.908283
ITGA3	3.960057173055448e-170	-1.1204448	G	-27.942797
TMEM14C	2.1323682020659028e-170	-1.2562073	G	-27.964964
GMNN	1.859257126454191e-170	-2.640665	G	-27.969912
NOL7	6.43749785885647e-171	-1.330497	G	-28.00781
MRPL14	4.8425941511707143e-172	-1.3798122	G	-28.09997
YWHAB	8.90081868430105e-173	-0.8840328	G	-28.160215
TRIOBP	6.357987119957441e-173	-1.4652482	G	-28.17225
ARHGAP18	9.538369865158722e-174	-2.348808	G	-28.239527
GLO1	6.717909960798183e-174	-1.333905	G	-28.252026
NDUFS5	2.1064122183625327e-174	-0.924312	G	-28.293102
NDUFB8	1.2075288623224574e-174	-1.3544594	G	-28.31279
GLRX5	4.230284131065218e-175	-1.4022748	G	-28.349873
NDUFA1	5.17266021562215e-176	-1.1370772	G	-28.423916
ZCCHC17	4.736777236299251e-176	-1.4992224	G	-28.427061
ALDH7A1	4.10736441023163e-176	-1.6865511	G	-28.432123
ZWILCH	2.4843681454583564e-176	-2.8115294	G	-28.449833
CDKN2C	2.1237098724816714e-176	-2.304057	G	-28.45539
SNRNP25	5.134304718059148e-177	-1.8216226	G	-28.505236
MRC2	1.5679772964080216e-177	-1.8043305	G	-28.54682
LDHB	9.474811408820338e-178	-0.9137653	G	-28.564491
FIBP	8.234076552141803e-179	-1.5379794	G	-28.649837
PSMC3	6.106140952794666e-179	-1.4284884	G	-28.66031
PHB	3.7416362112100196e-179	-1.2098937	G	-28.67748
ENSA	1.5217004669383099e-179	-1.3505865	G	-28.708853
BEX3	9.037472227548412e-180	-1.1840452	G	-28.727026
TMEM237	4.375452815293334e-180	-1.565284	G	-28.752289
PLK1	3.141691862241981e-180	-5.5029917	G	-28.763847
ATP5F1D	5.474212434102348e-181	-1.2283806	G	-28.824564
CEMIP2	5.318706835834518e-181	-3.1029882	G	-28.825615
COX20	4.467198159552536e-181	-1.6015575	G	-28.831715
ARHGAP29	2.664497042521739e-181	-1.7917913	G	-28.849663
NCEH1	8.606463881749751e-182	-2.1285458	G	-28.888924
CCT7	3.055445577979663e-182	-1.2409651	G	-28.924759
ANGPTL4	1.3521187804999784e-182	-9.720124	G	-28.953005
WDR34	6.88647910045249e-183	-1.9794397	G	-28.976326
HJURP	2.340600450220501e-183	-7.2926393	G	-29.013554
NOP58	2.1291539990579215e-183	-1.3875962	G	-29.016869
FAM111A	1.5527354589029415e-183	-2.0727367	G	-29.027786
NUF2	1.1446554244245124e-184	-6.6479454	G	-29.117424
ADIRF	1.0871709495955309e-184	-1.8343533	G	-29.119246
WDR54	1.071257525323816e-184	-2.2757857	G	-29.119806
ETV5	4.230559654413327e-185	-2.209699	G	-29.151712
NDUFB6	1.4773342111902946e-185	-1.394644	G	-29.187847
PSIP1	2.6249723466411622e-186	-1.4177219	G	-29.246965
LY6E	1.7215331951882008e-186	-1.6227062	G	-29.261425
APRT	5.424254388937671e-187	-1.2724247	G	-29.30093
SORL1	2.75878764401358e-187	-2.444857	G	-29.324078
RAD51AP1	2.041641241684524e-187	-4.7905703	G	-29.334385
DBF4	1.4618492794394848e-187	-2.4931538	G	-29.345812
PRR11	1.3131445335566106e-187	-4.2471004	G	-29.349518
FH	1.2455664893640664e-187	-2.3312106	G	-29.35137
POLD2	8.833496617389769e-188	-1.3477802	G	-29.363117
PSMD1	2.456144007217687e-189	-1.4346172	G	-29.484842
RACGAP1	1.4451348663936776e-189	-2.986961	G	-29.502861
NCAPG2	2.0009002710353944e-191	-3.6530778	G	-29.647514
GALNT5	9.021818129685552e-192	-3.9321043	G	-29.674503
FABP5	2.135794365859637e-192	-1.2991205	G	-29.723019
HAT1	1.3243366668236005e-192	-1.8269094	G	-29.73913
UQCRQ	5.903878962351328e-193	-1.0600176	G	-29.76631
PCMT1	5.220617141181689e-193	-1.3680983	G	-29.77049
ARL6IP1	2.1450154335642195e-193	-1.7240205	G	-29.800375
PSMA4	1.647271984812952e-193	-1.3145944	G	-29.80928
MTHFD1	1.391431117262201e-193	-1.8127549	G	-29.814991
ARHGAP11A	1.1163887337290152e-193	-3.8383486	G	-29.822424
TINAGL1	1.2969005465685435e-194	-4.914236	G	-29.894552
DHCR24	1.5031310206393863e-195	-1.2763643	G	-29.966528
ENY2	3.1073478648994396e-196	-1.2559549	G	-30.019083
POMP	1.8954582109732598e-196	-1.2119344	G	-30.035583
AKR7A2	1.3717026059654753e-196	-1.8641644	G	-30.046392
PAFAH1B3	2.806494740894841e-197	-2.294287	G	-30.099154
HAX1	2.480168840025315e-198	-1.4365683	G	-30.179619
RBBP8	1.4641388871176156e-198	-1.7537081	G	-30.19717
LMNB2	1.2016673720461272e-198	-1.7109313	G	-30.203762
