gene	adj_pval	log_fc	clone	scores
AL135791.1	1.0	-0.71692836	G	-0.19912928
AC099522.2	1.0	-0.4114033	G	-0.19912928
SEMA6A	1.0	-0.78535956	G	-0.19918486
KIF3C	1.0	-0.32963607	G	-0.1992034
AL161729.1	1.0	-0.7750177	G	-0.19922192
MDK	1.0	-0.73621273	G	-0.19922192
AC007370.2	1.0	-0.9189283	G	-0.19925898
ABCC2	1.0	-0.50953907	G	-0.19931456
AC118553.1	1.0	-0.6772075	G	-0.19933309
CYYR1-AS1	1.0	-0.6332485	G	-0.19938867
FAM19A2	1.0	-0.5288203	G	-0.19938867
DNAJC22	1.0	-0.58726424	G	-0.19944425
AL136295.5	1.0	-0.55018574	G	-0.19944425
CNTNAP4	1.0	-1.0564667	G	-0.19944425
AMACR	1.0	-0.9002802	G	-0.19955541
HBEGF	1.0	-0.6527161	G	-0.19957393
AL358781.1	1.0	-1.0563649	G	-0.19959247
SLC22A3	1.0	-1.1034696	G	-0.199611
CERNA1	1.0	-0.8494926	G	-0.19964805
CISH	1.0	-0.73816675	G	-0.19964805
AC027601.3	1.0	-1.1911275	G	-0.19964805
RASD2	1.0	-1.4261712	G	-0.19966657
AC104806.2	1.0	-1.2334263	G	-0.19966657
DKKL1	1.0	-0.5710622	G	-0.1996851
AP006284.1	1.0	-0.95641476	G	-0.1996851
AC011445.2	1.0	-1.010269	G	-0.1996851
RNF157	1.0	-1.1680161	G	-0.1996851
TRPV3	1.0	-0.7598879	G	-0.19970363
ANXA6	1.0	-1.0735445	G	-0.19974068
AC090061.1	1.0	-1.2828399	G	-0.19975922
ADRB1	1.0	-0.9411049	G	-0.19979626
AC011247.1	1.0	-2.287893	G	-0.1998148
FOXD4	1.0	-2.0647802	G	-0.19983332
AC003681.1	1.0	-0.24344423	G	-0.19985184
HIF1AN	1.0	-0.07044389	G	-0.19987038
AL732292.2	1.0	-1.8605797	G	-0.19987038
AC022034.2	1.0	-2.3601756	G	-0.19987038
AP001453.4	1.0	-1.2673285	G	-0.199963
SNURF	1.0	-1.0653727	G	-0.20001858
BAIAP3	1.0	-2.020085	G	-0.20001858
SCARNA9	1.0	-0.2409093	G	-0.20003712
AC116407.1	1.0	-0.7573927	G	-0.2000927
AP001816.1	1.0	-0.06965938	G	-0.20011123
AC018362.1	1.0	-1.5573465	G	-0.20012975
AC015917.2	1.0	-0.4913711	G	-0.20018533
TRIM3	1.0	-0.22103919	G	-0.20020387
SKOR1	1.0	-1.600497	G	-0.20022239
TNNC2	1.0	-1.2052604	G	-0.20022239
CCDC127	1.0	-0.07663483	G	-0.20053735
AJM1	1.0	-0.18122032	G	-0.20087084
KANSL2	1.0	-0.04579643	G	-0.20113021
NR2C1	1.0	-0.050656307	G	-0.2011858
DHTKD1	1.0	-0.059080895	G	-0.20134328
SSX2IP	1.0	-0.07864271	G	-0.20140812
MYLK-AS1	1.0	-0.2502249	G	-0.20140812
TMEM121	1.0	-0.47977	G	-0.20153782
THAP3	1.0	-0.08692421	G	-0.20178793
NUP160	1.0	-0.015222963	G	-0.20181572
COPS2	1.0	0.00010063731	G	-0.2022789
GORASP1	1.0	-0.051438883	G	-0.20339052
C1orf174	1.0	-0.08058622	G	-0.20342758
BCDIN3D	1.0	9.940053e-05	G	-0.20364064
AL138724.1	1.0	-0.027759897	G	-0.20411308
LRRC37A2	1.0	-0.0052446467	G	-0.20475227
WDR83	1.0	-0.08784396	G	-0.20541924
TTC23	1.0	-0.03489664	G	-0.20613253
TBC1D25	1.0	-0.058572993	G	-0.20683657
UBAC1	1.0	0.0015288123	G	-0.20743869
BCAT2	1.0	-0.008529358	G	-0.20770733
PICALM	1.0	-0.029527389	G	-0.20775366
ARRDC2	1.0	-0.052867804	G	-0.20787407
ZWINT	1.0	-0.03206781	G	-0.20838358
APPL2	1.0	-0.044453833	G	-0.20839284
PPP1R8	1.0	-0.016232273	G	-0.20904128
AC002467.1	1.0	-0.34451604	G	-0.20909686
NPM1	1.0	0.03702091	G	-0.20939331
NAP1L5	1.0	-0.052354235	G	-0.20966195
SDCCAG8	1.0	0.008185875	G	-0.20971753
EDEM3	1.0	-0.02228437	G	-0.20985648
MAFG-DT	1.0	-0.29298186	G	-0.20994912
GNA13	1.0	-0.0034278189	G	-0.2100047
MYOM1	1.0	-0.06310198	G	-0.21060683
USP22	1.0	-0.012486342	G	-0.21122749
TARID	1.0	-0.26478782	G	-0.21185741
RNF25	1.0	-0.08381505	G	-0.21189447
SLC2A8	1.0	-0.06597297	G	-0.21274671
ELMO3	1.0	-0.16371167	G	-0.21320063
SUV39H1	1.0	-0.18452649	G	-0.2133581
BCAM	1.0	-0.12020959	G	-0.21351558
TEX29	1.0	-0.21379082	G	-0.21371011
AFMID	1.0	0.008497632	G	-0.2137657
ZNF571	1.0	-0.13306081	G	-0.21391392
RNF139-AS1	1.0	-0.21338572	G	-0.21394171
AC138150.2	1.0	-0.23228814	G	-0.21396023
COMMD5	1.0	-0.0975912	G	-0.21412697
SCML2	1.0	-0.21644098	G	-0.21414551
THAP9	1.0	-0.28434023	G	-0.21443267
FRRS1	1.0	-0.24263464	G	-0.21463647
NSG1	1.0	-0.29976234	G	-0.21471058
SDCBP2	1.0	-0.21623822	G	-0.21476616
AC062029.1	1.0	-0.40084705	G	-0.21504407
DEPDC7	1.0	-0.18696651	G	-0.21520156
TPBG	1.0	0.0017292527	G	-0.21522935
AC107068.1	1.0	-0.09293682	G	-0.21542388
MYO1F	1.0	-0.47344375	G	-0.21548872
AC124947.1	1.0	-0.6579535	G	-0.21553504
AC008105.1	1.0	-0.55990684	G	-0.21555357
AC124016.2	1.0	-0.3980203	G	-0.21568325
HCAR2	1.0	-0.8378344	G	-0.21569252
FOXM1	1.0	-0.46016183	G	-0.21569252
AC005224.3	1.0	-0.35350394	G	-0.21572958
BNIPL	1.0	-0.5668659	G	-0.21581295
XRCC3	1.0	-0.42511725	G	-0.21581295
ZNF484	1.0	-0.25374565	G	-0.21584074
GPR146	1.0	-0.749043	G	-0.2159241
MAST1	1.0	-0.94841164	G	-0.21596116
AC083973.1	1.0	-1.0431209	G	-0.21603526
FAM78A	1.0	-0.7050567	G	-0.21610011
VEGFD	1.0	-1.0571315	G	-0.21613717
ERAS	1.0	-1.2245253	G	-0.21621127
CYP2D6	1.0	-1.1328694	G	-0.21622054
AC245100.7	1.0	-0.79722613	G	-0.2162298
AL591846.2	1.0	-0.96516	G	-0.21624833
VSIG1	1.0	-1.1480746	G	-0.21629465
PRR19	1.0	-1.766886	G	-0.21632244
ACTR3C	1.0	-1.7413207	G	-0.21636875
CYP4A22-AS1	1.0	-1.380033	G	-0.21637802
CIT	1.0	-0.43540505	G	-0.21637802
AC079766.1	1.0	-1.5978136	G	-0.21641508
PKP1	1.0	-2.0944674	G	-0.2164336
TESMIN	1.0	-0.82702565	G	-0.2164336
ARHGDIB	1.0	-1.6786141	G	-0.21645212
AC073610.3	1.0	-0.4609724	G	-0.21647066
PARVB	1.0	-1.514562	G	-0.21654476
EDA	1.0	-1.1844084	G	-0.21660034
LINC00479	1.0	-2.2605886	G	-0.2166374
AL121894.2	1.0	-2.3484247	G	-0.21667445
USPL1	1.0	-0.027237443	G	-0.21679488
AKR1A1	1.0	-0.020731064	G	-0.21729511
WTIP	1.0	-0.14666384	G	-0.21847159
AXIN2	1.0	-0.55608016	G	-0.21862906
PCDHGC3	1.0	-0.4630305	G	-0.2187217
BDKRB1	1.0	-0.5446572	G	-0.21907371
ZNF34	1.0	-0.18725543	G	-0.21918488
BCLAF3	1.0	-0.031344537	G	-0.21924046
PRKCQ	1.0	-0.57684493	G	-0.21944426
MCCC2	1.0	0.0005548283	G	-0.21947205
MRPL2	1.0	-0.06847884	G	-0.2194813
MFSD13A	1.0	-0.046427794	G	-0.22006491
CNNM2	1.0	-0.10373044	G	-0.22012976
PRR7	1.0	-0.042385	G	-0.22050956
HSD17B8	1.0	-0.062068596	G	-0.22096348
ZNF143	1.0	-0.09096405	G	-0.22167677
RELL1	1.0	-0.071584836	G	-0.22204731
TRIM62	1.0	-0.18576463	G	-0.22232522
TMEM241	1.0	-0.16186939	G	-0.22434467
VPS37A	1.0	-0.050537795	G	-0.22443731
METTL22	1.0	9.590511e-05	G	-0.22444658
ST7L	1.0	-0.02402534	G	-0.22454847
PIM2	1.0	-0.06496179	G	-0.22458553
IGFBP2	1.0	0.14869528	G	-0.22459479
UBA5	1.0	-0.03170209	G	-0.22478932
ZNRF3	1.0	-0.040419526	G	-0.22525251
ATG4D	1.0	-0.12309904	G	-0.22533588
KLF9	1.0	-0.002346833	G	-0.22562304
B4GALT5	1.0	-0.030345097	G	-0.22599359
PRKACB	1.0	0.0041671293	G	-0.22621591
AGAP2-AS1	1.0	-0.04830987	G	-0.22670688
PPM1D	1.0	-0.114706084	G	-0.22745723
AC244090.1	1.0	-0.16516788	G	-0.22764249
TMCC3	1.0	-0.13761923	G	-0.22811493
RHOT2	1.0	-0.020057414	G	-0.22817978
ADAM8	1.0	-0.13550267	G	-0.22825389
STARD3NL	1.0	-0.042330492	G	-0.22827242
CTDSP1	1.0	-0.014451094	G	-0.22845769
UCK1	1.0	-0.093876794	G	-0.22869854
CHTF18	1.0	-0.18219283	G	-0.2290135
PRMT7	1.0	-0.037254304	G	-0.22930993
ZNF436-AS1	1.0	-0.21535788	G	-0.22958784
SNAPC2	1.0	-0.066257946	G	-0.22968048
MAML3	1.0	-0.23152554	G	-0.22975458
ADAMTS13	1.0	-0.15730499	G	-0.2298287
MAD1L1	1.0	-0.15738037	G	-0.23029187
ELF4	1.0	-0.06559995	G	-0.2303104
AC008035.1	1.0	-0.34747034	G	-0.23056978
PROX1	1.0	-0.3259123	G	-0.23075505
MUC20	1.0	-0.27905795	G	-0.23081063
PYCR3	1.0	-0.26727873	G	-0.23105149
AC114271.1	1.0	-0.27194792	G	-0.2311256
RAB11FIP4	1.0	-0.26732635	G	-0.23127382
TMCC2	1.0	-0.37198332	G	-0.23129234
AC138123.1	1.0	-0.41276598	G	-0.23136644
AP003119.2	1.0	-0.31923085	G	-0.23153318
LINC01704	1.0	-0.4666484	G	-0.2316814
AL450326.1	1.0	-0.53281915	G	-0.23171847
SLFN12	1.0	-0.19666694	G	-0.23179257
GNAI3	1.0	-0.019150935	G	-0.23181109
CCDC151	1.0	-0.5430725	G	-0.23186667
C1orf162	1.0	-0.4725026	G	-0.23190373
ZNF557	1.0	-0.0824568	G	-0.23194079
PRRT1	1.0	-0.4664671	G	-0.2320149
FOXO4	1.0	-0.26535776	G	-0.23203342
AL035563.1	1.0	-0.28889	G	-0.23245955
MSS51	1.0	-0.49552566	G	-0.23247807
ZNF543	1.0	-0.21898638	G	-0.23247807
UBL7	1.0	-0.036478765	G	-0.2325244
HCN2	1.0	-0.5563909	G	-0.23260777
C17orf82	1.0	-1.0090601	G	-0.23262629
AC106881.1	1.0	-0.92391306	G	-0.23262629
JMJD1C-AS1	1.0	-0.7008002	G	-0.23268187
MAPK13	1.0	-0.75372154	G	-0.23268187
TRIM71	1.0	-1.1578705	G	-0.23268187
H1FX-AS1	1.0	-0.29498875	G	-0.2327004
LIX1L-AS1	1.0	-1.162691	G	-0.23275597
EXOC3L1	1.0	-1.2420672	G	-0.23275597
AC037198.2	1.0	-1.2953341	G	-0.23279303
ZNF793-AS1	1.0	-0.9593181	G	-0.23279303
NPIPB11	1.0	-1.029972	G	-0.23281156
LINC01426	1.0	-0.862729	G	-0.23283009
MND1	1.0	-1.5719516	G	-0.23284861
SHROOM2	1.0	-1.1080976	G	-0.23288567
MMRN2	1.0	-0.989401	G	-0.23288567
RRAD	1.0	-0.8346194	G	-0.23288567
RAMP1	1.0	-0.96868795	G	-0.2329042
ZNF347	1.0	-1.3907932	G	-0.23295978
LINC02268	1.0	-1.3805194	G	-0.23295978
RNASE4	1.0	-1.6026523	G	-0.2329783
AC116096.1	1.0	-2.1035855	G	-0.2329783
AC055822.1	1.0	-0.63042533	G	-0.23299684
AGA	1.0	-0.09592829	G	-0.23301536
FRA10AC1	1.0	-0.03494809	G	-0.23302463
SYCE3	1.0	-1.8751916	G	-0.23307094
AC007613.1	1.0	-1.3143927	G	-0.233108
ADPRHL1	1.0	-0.32006428	G	-0.233108
SLCO4A1-AS1	1.0	-1.0914538	G	-0.233108
AC097641.2	1.0	-1.0783757	G	-0.23314504
PDZK1	1.0	-2.004537	G	-0.23316358
LINC00239	1.0	-3.0095823	G	-0.23316358
TRIM46	1.0	-1.3762501	G	-0.2331821
NTNG1	1.0	-21.814001	G	-0.2331821
SPINK5	1.0	-21.676678	G	-0.2331821
CPAMD8	1.0	-1.5817046	G	-0.23320062
SAA4	1.0	-3.3350923	G	-0.23323768
AL049795.1	1.0	-1.8857968	G	-0.23329327
RNF128	1.0	-1.3107897	G	-0.23334885
SGO1	1.0	-1.9617518	G	-0.23344149
SLC12A8	1.0	-0.06036121	G	-0.23347853
B3GNT8	1.0	-0.84335923	G	-0.23347853
C10orf67	1.0	-1.0764414	G	-0.23353411
ACAD9	1.0	-0.05754906	G	-0.23355265
ZNF572	1.0	-0.4365337	G	-0.23368233
ZNF503-AS2	1.0	-0.8090436	G	-0.23375644
AL121832.2	1.0	-0.26682755	G	-0.23397876
USP11	1.0	0.016540347	G	-0.23410846
ZNF846	1.0	-0.4332056	G	-0.23410846
SH3GL1	1.0	-0.023604013	G	-0.23429373
RAP1A	1.0	-0.017217955	G	-0.23438637
GPRASP1	1.0	-0.26884604	G	-0.234479
NIPSNAP2	1.0	-0.014287448	G	-0.23478469
AGER	1.0	-0.58395463	G	-0.23490512
AC145207.5	1.0	-0.10684472	G	-0.23523861
WDHD1	1.0	-0.2610033	G	-0.23525713
NLRX1	1.0	-0.1442408	G	-0.23527567
DHRS4L2	1.0	-0.0071101785	G	-0.23543315
PPP1R13B	1.0	-0.048655014	G	-0.23544241
WDR97	1.0	-0.6457729	G	-0.23547946
MEMO1	1.0	-0.05350036	G	-0.23571105
NBPF3	1.0	-0.3382507	G	-0.23573884
PIK3R2	1.0	-0.3231539	G	-0.23590559
MAPK8	1.0	-0.058532614	G	-0.23609085
DOK1	1.0	-0.25320485	G	-0.23623908
MLLT10	1.0	0.0155334845	G	-0.23651698
NEBL-AS1	1.0	-0.61030143	G	-0.2365355
NEMP1	1.0	-0.033905752	G	-0.23701721
MRM2	1.0	-0.028600985	G	-0.23738775
TTC30B	1.0	-0.1609747	G	-0.23781388
GMIP	1.0	-0.26689503	G	-0.23809178
HAUS8	1.0	-0.33806032	G	-0.23879582
BOD1L1	1.0	-0.027669635	G	-0.23924047
LRRC27	1.0	-0.15017383	G	-0.23940721
MOSPD2	1.0	-0.051973213	G	-0.23967585
SYNE3	1.0	-0.0724251	G	-0.23980553
RBSN	1.0	-0.06837902	G	-0.24014829
PCGF1	1.0	0.014607622	G	-0.2402224
CASKIN2	1.0	-0.06760174	G	-0.24025945
ZNF100	1.0	-0.16259536	G	-0.24030577
LINP1	1.0	-0.03385842	G	-0.24094495
BBS7	1.0	-0.045289725	G	-0.24123213
PRR16	1.0	-0.069551095	G	-0.2415471
NDUFS1	1.0	-0.027409583	G	-0.24163046
UPF3B	1.0	-0.061973702	G	-0.24172309
NR2F1	1.0	-0.10890758	G	-0.2418991
COPB1	1.0	-0.01186303	G	-0.24221407
VIM-AS1	1.0	-0.32936838	G	-0.24283472
LEO1	1.0	-0.01728215	G	-0.24303852
NCAPD2	1.0	-0.054710805	G	-0.2443632
SMU1	1.0	-0.033786666	G	-0.24442805
GPN2	1.0	-0.10861643	G	-0.2446689
AC022364.1	1.0	-0.23839651	G	-0.24561378
ZNF789	1.0	-0.15719394	G	-0.24561378
USP51	1.0	-0.17815498	G	-0.24585465
PLAG1	1.0	-0.08783445	G	-0.24587317
CTTNBP2NL	1.0	-0.050926477	G	-0.2462715
COX19	1.0	-0.083934374	G	-0.24635488
LINC02256	1.0	-0.14013089	G	-0.24642898
KRI1	1.0	0.010019291	G	-0.24645677
CNOT7	1.0	-0.011044049	G	-0.24668837
PALMD	1.0	-0.32238883	G	-0.2470589
INO80E	1.0	-0.057219826	G	-0.24723491
SLC29A3	1.0	-0.22141552	G	-0.24758692
LCA5L	1.0	-0.37779716	G	-0.24778146
NTNG2	1.0	-0.37481794	G	-0.2478741
CCDC121	1.0	-0.38631976	G	-0.24795747
ZNF485	1.0	-0.3008853	G	-0.24796672
SEC24A	1.0	-0.056589015	G	-0.24804084
AC125494.2	1.0	-0.43371582	G	-0.24816126
HYI	1.0	-0.31917545	G	-0.248328
MRPS30-DT	1.0	-0.315463	G	-0.24833727
RBFADN	1.0	-0.47509697	G	-0.24846695
STAT5A	1.0	-0.42408106	G	-0.2485318
AC008610.1	1.0	-0.5785769	G	-0.24858738
TMEM225B	1.0	-0.3883932	G	-0.24858738
SEC16B	1.0	-0.7077532	G	-0.24879119
AL031666.1	1.0	-0.5740044	G	-0.24885602
LIN37	1.0	-0.7281577	G	-0.24901351
TMPRSS7	1.0	-0.4717561	G	-0.24905983
CCDC69	1.0	-0.8257978	G	-0.24907835
CDNF	1.0	-0.5102191	G	-0.24916172
AC112206.2	1.0	-0.82503855	G	-0.24923584
CAMK2B	1.0	-0.8368995	G	-0.24930067
AC034229.1	1.0	-1.3429397	G	-0.24931921
CDC42BPG	1.0	-0.9172091	G	-0.24935625
HTR2A	1.0	-1.4248582	G	-0.2494211
CSPG5	1.0	-1.3210661	G	-0.249523
MMP7	1.0	-1.1202047	G	-0.24954154
CSPG4	1.0	-1.2498865	G	-0.24954154
BRSK2	1.0	-1.7242173	G	-0.24963416
HOXC11	1.0	-0.8130857	G	-0.24970828
GRHL3	1.0	-2.5919595	G	-0.24970828
STRA6	1.0	-2.7296247	G	-0.2497268
CARMN	1.0	-2.5120833	G	-0.2497268
AC107375.1	1.0	-0.2789388	G	-0.24976386
AMPH	1.0	-1.372322	G	-0.24983796
CCDC148	1.0	-1.1537784	G	-0.24983796
AC020978.5	1.0	-0.19610202	G	-0.24987502
U47924.2	1.0	-0.5649246	G	-0.24993986
AC011374.1	1.0	-2.4366066	G	-0.24997692
NR2F2-AS1	1.0	-1.037775	G	-0.25002325
CDK3	1.0	-0.15926683	G	-0.25011587
BDNF-AS	1.0	-0.7650284	G	-0.25029188
C10orf143	1.0	-0.6565575	G	-0.25030115
CD72	1.0	-0.5252283	G	-0.25032893
AC104506.1	1.0	-0.32918033	G	-0.25068095
CWF19L1	1.0	-0.020113131	G	-0.25085697
SKIDA1	1.0	-0.48936018	G	-0.25101444
ZNF774	1.0	-0.3156629	G	-0.25111634
CLK3	1.0	0.0114175305	G	-0.25133866
PDSS2	1.0	-0.09646728	G	-0.25141278
S100A14	1.0	0.14270468	G	-0.25157952
PMS2	1.0	-0.0021316428	G	-0.2516536
CNIH3	1.0	-0.59273624	G	-0.2520149
PRPF3	1.0	-0.08120384	G	-0.25219092
CDKL3	1.0	-0.05445504	G	-0.25241324
CCDC71	1.0	-0.030389337	G	-0.25276524
AC137767.1	1.0	-0.04041518	G	-0.25283936
MME	1.0	-0.032439236	G	-0.25289494
AC009501.1	1.0	-0.35637364	G	-0.25324696
AL035078.1	1.0	-0.035921928	G	-0.25350633
HIST1H4C	1.0	-0.046966296	G	-0.25380278
MIR4458HG	1.0	-0.087587446	G	-0.25436783
AC109347.1	1.0	-0.71883035	G	-0.25436783
CDCA7L	1.0	-0.060582247	G	-0.25474766
WDR55	1.0	0.0063329358	G	-0.25512746
CNNM4	1.0	-0.17098376	G	-0.2552942
GGA1	1.0	-0.0011306701	G	-0.2553961
CENPJ	1.0	-0.037680604	G	-0.25547945
AL117339.5	1.0	-0.07933415	G	-0.25593337
CNPY2	1.0	-0.0071603195	G	-0.25626686
AC004812.2	1.0	-0.097964674	G	-0.2573229
SCAMP2	1.0	-0.03914302	G	-0.25784168
SYT15	1.0	-0.062015325	G	-0.25830486
ZFYVE27	1.0	-0.04096033	G	-0.25841603
MIER2	1.0	-0.058672447	G	-0.25860128
ZNF41	1.0	-0.4507206	G	-0.25875875
C1orf50	1.0	-0.24203949	G	-0.2588514
FAM69A	1.0	-0.20912136	G	-0.25900888
WDR78	1.0	-0.117126815	G	-0.259435
DHX33	1.0	-0.0061813844	G	-0.25962028
NOMO3	1.0	-0.26770464	G	-0.25982407
TSPAN14	1.0	0.0046407594	G	-0.2599723
PDZRN3	1.0	-0.14392589	G	-0.26104686
AQR	1.0	-0.03604536	G	-0.2616212
AVL9	1.0	-0.038584623	G	-0.26381665
AC097634.1	1.0	-0.3472666	G	-0.26395562
AC005224.1	1.0	-0.22317415	G	-0.2642891
LNP1	1.0	-0.1731292	G	-0.26432616
AL445472.1	1.0	-0.31122196	G	-0.26441878
MDH1B	1.0	-0.47346383	G	-0.26465964
MAN2B1	1.0	-0.40511742	G	-0.26471522
AC011611.4	1.0	-0.3797981	G	-0.26488197
AC010719.1	1.0	-0.5348327	G	-0.26488197
AC011447.3	1.0	-0.48924428	G	-0.2650487
KTI12	1.0	-0.069279395	G	-0.26512283
TBX2-AS1	1.0	-0.22379011	G	-0.2651784
AL135818.2	1.0	-0.5895573	G	-0.2651784
CD302	1.0	-0.44825217	G	-0.265234
ZNF596	1.0	-0.3684544	G	-0.26528957
LRRC73	1.0	-0.5452859	G	-0.2653822
AC106707.1	1.0	-0.3436392	G	-0.26541924
PLA2G16	1.0	-0.30729556	G	-0.26549336
C11orf74	1.0	-0.029989889	G	-0.26569715
HOTAIR	1.0	-0.33382648	G	-0.2657157
LINC00598	1.0	-0.425689	G	-0.2658083
SLC7A9	1.0	-1.2655511	G	-0.26588243
AL138737.1	1.0	-1.1095786	G	-0.26591948
GSTM4	1.0	-0.34046125	G	-0.2659936
AC027682.4	1.0	-1.037427	G	-0.26608622
AL160408.1	1.0	-1.9715966	G	-0.26619738
TMEM191B	1.0	-0.66560155	G	-0.26619738
S100A12	1.0	-1.4956975	G	-0.26619738
CARD8	1.0	-0.010163739	G	-0.26619738
PROM2	1.0	-0.877831	G	-0.26621592
AC244034.2	1.0	-1.5102234	G	-0.2662715
ETV7	1.0	-1.5993353	G	-0.26629004
DLEU7-AS1	1.0	-2.1264176	G	-0.26630855
RAG1	1.0	-1.6381145	G	-0.26636413
ASPG	1.0	-1.7974617	G	-0.2664012
FGF18	1.0	-1.5338848	G	-0.2664197
SPIN2B	1.0	-0.2884341	G	-0.2664197
APLP1	1.0	-2.4970105	G	-0.26656795
TJP2	1.0	-1.1257675	G	-0.266605
AC010127.1	1.0	-1.4836879	G	-0.2666791
FAM129C	1.0	-1.1520122	G	-0.2666791
HCAR1	1.0	-0.98502344	G	-0.26682732
EXD3	1.0	-0.07649508	G	-0.26683658
MYZAP	1.0	-0.8042601	G	-0.266957
PIGN	1.0	-0.0048976247	G	-0.2672905
IFI27	1.0	-0.95832705	G	-0.26742017
ZNF335	1.0	-0.12736706	G	-0.26745725
TNFAIP8L1	1.0	-0.2070777	G	-0.26766104
KCTD1	1.0	-0.06364311	G	-0.2676703
SPEF1	1.0	-1.0303856	G	-0.2677722
ZNF644	1.0	-0.020105576	G	-0.26782778
ZNF551	1.0	-0.30827186	G	-0.26827243
AC124312.1	1.0	-0.082308814	G	-0.26844844
DIAPH1	1.0	-0.035211317	G	-0.26989356
PPHLN1	1.0	-0.018515432	G	-0.27155173
CIC	1.0	-0.037711706	G	-0.27169994
ECHDC1	1.0	-0.031244652	G	-0.27219093
RAD21	1.0	-0.022984402	G	-0.27258924
TRAF2	1.0	-0.13901588	G	-0.27318212
C15orf41	1.0	-0.067971274	G	-0.27363604
LYPLA2	1.0	-0.017174002	G	-0.27393246
ATG14	1.0	-0.040101703	G	-0.2743771
ZNF174	1.0	-0.21489288	G	-0.27457166
VPS33A	1.0	-0.050632764	G	-0.27585003
FAM171B	1.0	-0.21220736	G	-0.27601677
AC040169.1	1.0	-0.077468544	G	-0.2767949
SLC25A16	1.0	-0.082134105	G	-0.27696165
STX18	1.0	-0.0464283	G	-0.27701724
AL136038.5	1.0	-0.18835779	G	-0.27779537
ZNF283	1.0	-0.11510964	G	-0.2782215
ZKSCAN8	1.0	-0.09246684	G	-0.27834192
AC005899.6	1.0	-0.22324689	G	-0.27870318
ABCB7	1.0	-0.063939616	G	-0.27888846
CLN3	1.0	-0.195079	G	-0.2790274
TOM1	1.0	-0.053632796	G	-0.2792405
ZNF182	1.0	-0.17881586	G	-0.27942574
ZNF575	1.0	-0.25200367	G	-0.2794906
JPX	1.0	-0.027983345	G	-0.27973145
HECTD4	1.0	-0.0652279	G	-0.27990746
HAUS4	1.0	-0.26995686	G	-0.2800742
TNFSF12	1.0	-0.18877931	G	-0.28015757
ZSWIM9	1.0	-0.05790479	G	-0.2802502
ZNF337-AS1	1.0	-0.2609646	G	-0.28026873
CCDC113	1.0	-0.14519659	G	-0.28049105
TRAPPC5	1.0	-0.31065118	G	-0.28050032
NUP62CL	1.0	-0.2994371	G	-0.2805281
AC034236.2	1.0	-0.17672011	G	-0.28060222
ZNF641	1.0	-0.20018251	G	-0.28064853
MINDY1	1.0	-0.27909738	G	-0.28090793
AGAP5	1.0	-0.32939354	G	-0.2811673
MTFMT	1.0	-0.0388501	G	-0.28133404
WNT2B	1.0	-0.5047087	G	-0.28143594
FAM185A	1.0	-0.05081456	G	-0.28148225
TNK1	1.0	-0.59747547	G	-0.2815749
AL133523.1	1.0	-0.44682622	G	-0.281649
CD1D	1.0	-0.5645768	G	-0.281825
SEC24B-AS1	1.0	-0.5804629	G	-0.28188986
RAET1E	1.0	-0.42995983	G	-0.2819547
PCIF1	1.0	-0.1203163	G	-0.28203806
ZNF486	1.0	-0.5534674	G	-0.28216776
CADM3-AS1	1.0	-0.95556766	G	-0.28217703
AC078795.3	1.0	-0.88971835	G	-0.2821863
AL118505.1	1.0	-0.8738099	G	-0.2823067
VSNL1	1.0	-0.9564259	G	-0.28231597
CRX	1.0	-0.9115284	G	-0.28231597
AC108863.1	1.0	-0.6775771	G	-0.28234378
TTC34	1.0	-0.5603428	G	-0.28234378
WISP2	1.0	-0.8199102	G	-0.28234378
EFEMP2	1.0	-0.9309607	G	-0.28236228
TONSL	1.0	-0.35907117	G	-0.2824827
ZNF843	1.0	-1.0763675	G	-0.28249198
ADGRF1	1.0	-0.6278586	G	-0.28249198
POMZP3	1.0	-1.2388306	G	-0.28255683
AC139530.3	1.0	-0.70410633	G	-0.28257537
CASC4	1.0	-0.025292225	G	-0.2826124
CREB3L1	1.0	-1.189037	G	-0.28262168
OXCT1	1.0	-0.040504582	G	-0.28263095
HDHD5-AS1	1.0	-1.2003938	G	-0.2826402
HSPB11	1.0	-0.017415496	G	-0.282668
MTHFS	1.0	-0.06929535	G	-0.2827421
AC098617.1	1.0	-1.2004818	G	-0.28276062
AL445623.2	1.0	-1.6377891	G	-0.2828996
ZBED9	1.0	-0.037514463	G	-0.28290886
LINC02012	1.0	-1.6078287	G	-0.28305706
SLFN13	1.0	-4.02716	G	-0.2830941
OLFML3	1.0	-4.070037	G	-0.28311265
AL135905.1	1.0	-0.52395344	G	-0.28315896
TMEM232	1.0	-0.7218655	G	-0.28318676
PRUNE2	1.0	-0.49093762	G	-0.28324234
MLX	1.0	-0.026032377	G	-0.28328866
ZNF530	1.0	-0.7747058	G	-0.28333497
AC083964.1	1.0	-0.7892475	G	-0.28336275
MNX1	1.0	-1.9591718	G	-0.2834091
DTNA	1.0	-0.56444335	G	-0.28349245
DNAH9	1.0	-1.3629725	G	-0.28354803
SLC22A14	1.0	-0.79832864	G	-0.28359434
VASH1	1.0	-0.3943689	G	-0.2836592
P2RY11	1.0	-0.07779809	G	-0.28366846
RABGGTA	1.0	-0.11371267	G	-0.28386298
SLC4A11	1.0	-0.14767656	G	-0.28407606
FUK	1.0	-0.060035154	G	-0.28426132
